           Day,    Flow (cfs),Direct Runoff (cfs),Base Flow (cfs),,Base Flow Index (BFI): 0.169
1,2.7,0.34,2.36,,
2,2,0,2,,
3,2,0.04,1.96,,
4,2,0.08,1.92,,
5,2,0.12,1.88,,
6,2,0.15,1.85,,
7,2,0.19,1.81,,
8,2,0.22,1.78,,
9,2,0.26,1.74,,
10,2.5,0.79,1.71,,
11,2.3,0.62,1.68,,
12,2.5,0.84,1.66,,
13,2.4,0.77,1.63,,
14,2.4,0.8,1.6,,
15,2.3,0.73,1.57,,
16,2.3,0.75,1.55,,
17,4,2.47,1.53,,
18,5,3.48,1.52,,
19,5,3.48,1.52,,
20,4.1,2.6,1.5,,
21,3.9,2.41,1.49,,
22,2,0.54,1.46,,
23,2,0.56,1.44,,
24,3.7,2.28,1.42,,
25,3.7,2.29,1.41,,
26,3.6,2.2,1.4,,
27,2.3,0.92,1.38,,
28,2.3,0.95,1.35,,
29,2.2,0.87,1.33,,
30,2,0.69,1.31,,
1,1.9,0.61,1.29,,
2,1.5,0.23,1.27,,
3,1.6,0.36,1.24,,
4,1.5,0.28,1.22,,
5,1.5,0.3,1.2,,
6,1.4,0.23,1.17,,
7,1.8,0.64,1.16,,
8,1.3,0.17,1.13,,
9,1.4,0.29,1.11,,
10,1.2,0.11,1.09,,
11,1.4,0.33,1.07,,
12,2.8,1.74,1.06,,
13,2.4,1.35,1.05,,
14,1.6,0.57,1.03,,
15,2.7,1.68,1.02,,
16,2.7,1.69,1.01,,
17,2.6,1.6,1,,
18,26,24.85,1.15,,
19,2.5,1.36,1.14,,
20,2.6,1.48,1.12,,
21,1.6,0.5,1.1,,
22,1.6,0.52,1.08,,
23,4.2,3.12,1.08,,
24,1.9,0.83,1.07,,
25,1.9,0.85,1.05,,
26,1.9,0.86,1.04,,
27,1.9,0.88,1.02,,
28,15,13.91,1.09,,
29,12.1,10.95,1.15,,
30,7.1,5.94,1.16,,
31,5.9,4.73,1.17,,
1,5.2,4.03,1.17,,
2,4.3,3.13,1.17,,
3,3.4,2.24,1.16,,
4,3.3,2.15,1.15,,
5,3.6,2.45,1.15,,
6,3.6,2.46,1.14,,
7,3.6,2.47,1.13,,
8,3.5,2.37,1.13,,
9,3.2,2.08,1.12,,
10,3.5,2.39,1.11,,
11,2.1,1,1.1,,
12,1.6,0.52,1.08,,
13,1.6,0.54,1.06,,
14,1.7,0.66,1.04,,
15,1.5,0.47,1.03,,
16,1.5,0.49,1.01,,
17,1.4,0.41,0.99,,
18,1.6,0.62,0.98,,
19,1.6,0.64,0.96,,
20,1.3,0.36,0.94,,
21,1.4,0.47,0.93,,
22,1.6,0.69,0.91,,
23,1.8,0.9,0.9,,
24,1.7,0.81,0.89,,
25,1.6,0.72,0.88,,
26,1.5,0.64,0.86,,
27,1.8,0.95,0.85,,
28,1.7,0.86,0.84,,
29,1.7,0.87,0.83,,
30,1.7,0.88,0.82,,
31,1.7,0.89,0.81,,
1,1.2,0.41,0.79,,
2,0.9,0.12,0.78,,
3,0.8,0.04,0.76,,
4,0.9,0.15,0.75,,
5,0.9,0.16,0.74,,
6,0.9,0.18,0.72,,
7,0.9,0.19,0.71,,
8,1.1,0.4,0.7,,
9,0.9,0.21,0.69,,
10,0.9,0.23,0.67,,
11,0.9,0.24,0.66,,
12,0.8,0.15,0.65,,
13,0.8,0.16,0.64,,
14,1,0.37,0.63,,
15,1,0.38,0.62,,
16,0.8,0.19,0.61,,
17,0.8,0.2,0.6,,
18,0.9,0.31,0.59,,
19,0.9,0.32,0.58,,
20,0.8,0.23,0.57,,
21,0.8,0.24,0.56,,
22,0.8,0.25,0.55,,
23,0.8,0.26,0.54,,
24,0.7,0.17,0.53,,
25,0.6,0.08,0.52,,
26,0.6,0.09,0.51,,
27,0.6,0.1,0.5,,
28,0.6,0.11,0.49,,
1,0.7,0.22,0.48,,
2,0.6,0.13,0.47,,
3,0.5,0.04,0.46,,
4,0.5,0.05,0.45,,
5,0.5,0.05,0.45,,
6,0.5,0.06,0.44,,
7,0.5,0.07,0.43,,
8,0.5,0.08,0.42,,
9,0.5,0.09,0.41,,
10,0.5,0.09,0.41,,
11,0.5,0.1,0.4,,
12,0.5,0.11,0.39,,
13,0.4,0.02,0.38,,
14,0.4,0.02,0.38,,
15,0.4,0.03,0.37,,
16,0.4,0.04,0.36,,
17,0.5,0.15,0.35,,
18,0.5,0.15,0.35,,
19,0.5,0.16,0.34,,
20,0.7,0.36,0.34,,
21,3.2,2.85,0.35,,
22,1.6,1.25,0.35,,
23,0.7,0.35,0.35,,
24,0.6,0.26,0.34,,
25,0.5,0.16,0.34,,
26,0.5,0.17,0.33,,
27,0.4,0.08,0.32,,
28,0.4,0.08,0.32,,
29,0.6,0.29,0.31,,
30,0.6,0.29,0.31,,
31,0.6,0.29,0.31,,
1,0.5,0.2,0.3,,
2,0.5,0.2,0.3,,
3,0.5,0.21,0.29,,
4,0.4,0.11,0.29,,
5,0.4,0.12,0.28,,
6,0.3,0.02,0.28,,
7,0.3,0.03,0.27,,
8,0.3,0.03,0.27,,
9,0.3,0.04,0.26,,
10,0.3,0.04,0.26,,
11,0.3,0.05,0.25,,
12,0.1,0,0.1,,
13,0.1,0,0.1,,
14,0.1,0,0.1,,
15,0.1,0.01,0.09,,
16,0.1,0.01,0.09,,
17,0.2,0.11,0.09,,
18,0.1,0.01,0.09,,
19,0.1,0.01,0.09,,
20,0.1,0.01,0.09,,
21,0.1,0.02,0.08,,
22,0.1,0.02,0.08,,
23,0.1,0.02,0.08,,
24,0.1,0.02,0.08,,
25,0.1,0.02,0.08,,
26,0.1,0.02,0.08,,
27,0.2,0.12,0.08,,
28,0.2,0.12,0.08,,
29,0.2,0.13,0.07,,
30,0.2,0.13,0.07,,
1,0.2,0.13,0.07,,
2,0.2,0.13,0.07,,
3,0.3,0.23,0.07,,
4,0.1,0.03,0.07,,
5,0.2,0.13,0.07,,
6,0.2,0.13,0.07,,
7,0.2,0.13,0.07,,
8,0.1,0.03,0.07,,
9,0.1,0.03,0.07,,
10,0.2,0.13,0.07,,
11,0.2,0.13,0.07,,
12,0.2,0.13,0.07,,
13,0.8,0.73,0.07,,
14,0.2,0.13,0.07,,
15,0.2,0.13,0.07,,
16,0.2,0.13,0.07,,
17,0.4,0.33,0.07,,
18,0.3,0.23,0.07,,
19,0.1,0.03,0.07,,
20,0.1,0.03,0.07,,
21,0.1,0.03,0.07,,
22,0.1,0.04,0.06,,
23,0.1,0.04,0.06,,
24,0.1,0.04,0.06,,
25,0.1,0.04,0.06,,
26,0.1,0.04,0.06,,
27,0.1,0.04,0.06,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0.4,0.4,0,,
2,0.3,0.3,0,,
3,0.2,0.19,0.01,,
4,0.1,0.09,0.01,,
5,0.1,0.09,0.01,,
6,0.3,0.29,0.01,,
7,0.2,0.19,0.01,,
8,0.2,0.19,0.01,,
9,0.2,0.19,0.01,,
10,0.1,0.09,0.01,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0.3,0.3,0,,
22,1.8,1.79,0.01,,
23,1.5,1.48,0.02,,
24,2.6,2.56,0.04,,
25,20,19.83,0.17,,
26,30,29.63,0.37,,
27,25,24.48,0.52,,
28,10,9.43,0.57,,
29,7.5,6.89,0.61,,
30,20.5,19.77,0.73,,
1,21.2,20.35,0.85,,
2,5,4.14,0.86,,
3,7.7,6.81,0.89,,
4,18,17.02,0.98,,
5,16,14.94,1.06,,
6,15.9,14.76,1.14,,
7,213.7,211.17,2.53,,
8,218.1,214.2,3.9,,
9,183.1,178.09,5.01,,
10,38.7,33.56,5.14,,
11,21.8,16.66,5.14,,
12,22.5,17.34,5.16,,
13,19.7,14.55,5.15,,
14,19.4,14.26,5.14,,
15,20.4,15.26,5.14,,
16,19.5,14.37,5.13,,
17,19.9,14.77,5.13,,
18,18.7,13.58,5.12,,
19,16,10.91,5.09,,
20,21,15.91,5.09,,
21,18.9,13.82,5.08,,
22,33.8,28.63,5.17,,
23,52.5,47.12,5.38,,
24,47,41.45,5.55,,
25,34.8,29.16,5.64,,
26,25,19.35,5.65,,
27,29,23.31,5.69,,
28,22.2,16.51,5.69,,
29,19.5,13.83,5.67,,
30,22.9,17.23,5.67,,
31,21.7,16.04,5.66,,
1,22.1,16.44,5.66,,
2,20,14.36,5.64,,
3,21.4,15.77,5.63,,
4,20.8,15.18,5.62,,
5,20.4,14.79,5.61,,
6,62.5,56.63,5.87,,
7,89.9,83.59,6.31,,
8,59.3,52.76,6.54,,
9,90,83.04,6.96,,
10,2440,2417.06,22.94,,
11,825,797.21,27.79,,
12,325,295.79,29.21,,
13,301.2,270.77,30.43,,
14,178.9,148.09,30.81,,
15,290,258.09,31.91,,
16,2550,2502.04,47.96,,
17,720,668.55,51.45,,
18,470,416.8,53.2,,
19,327.9,273.94,53.96,,
20,251.2,197,54.2,,
21,180.2,126.24,53.96,,
22,168.3,114.66,53.64,,
23,150,96.79,53.21,,
24,158.6,105.75,52.85,,
25,138.4,86.03,52.37,,
26,117.8,66.04,51.76,,
27,137.3,86,51.3,,
28,77.6,27.14,50.46,,
29,66.3,16.74,49.56,,
30,55,6.39,48.61,,
31,54.9,7.21,47.69,,
1,55,8.21,46.79,,
2,50,4.12,45.88,,
3,51.7,6.69,45.01,,
4,49.1,4.96,44.14,,
5,31.1,0,31.1,,
6,75,44.23,30.77,,
7,38.6,8.39,30.21,,
8,27.2,0,27.2,,
9,25.3,0,25.3,,
10,23.4,0,23.4,,
11,29.3,6.33,22.97,,
12,115.7,92.57,23.13,,
13,55,32.12,22.88,,
14,155.9,132.59,23.31,,
15,90.5,67.21,23.29,,
16,32.3,9.41,22.89,,
17,28.1,5.63,22.47,,
18,25.5,3.46,22.04,,
19,25.2,3.58,21.62,,
20,30,8.75,21.25,,
21,27.6,6.73,20.87,,
22,30.7,10.18,20.52,,
23,187.6,166.38,21.22,,
24,66.6,45.5,21.1,,
25,117.8,96.48,21.32,,
26,54,32.89,21.11,,
27,47,26.14,20.86,,
28,170.3,148.86,21.44,,
29,65.5,44.19,21.31,,
30,49.6,28.53,21.07,,
1,115.3,94.02,21.28,,
2,37,16.04,20.96,,
3,117.5,96.32,21.18,,
4,45,24.08,20.92,,
5,34,13.41,20.59,,
6,32.4,12.14,20.26,,
7,32.5,12.56,19.94,,
8,22.5,2.94,19.56,,
9,22.5,3.31,19.19,,
10,27.9,9.04,18.86,,
11,21,2.5,18.5,,
12,25.6,7.42,18.18,,
13,24.8,6.93,17.87,,
14,23,5.46,17.54,,
15,23.1,5.87,17.23,,
16,22,5.08,16.92,,
17,18,1.41,16.59,,
18,18,1.73,16.27,,
19,15,0,15,,
20,27.6,12.81,14.79,,
21,27,12.43,14.57,,
22,24,9.65,14.35,,
23,21.6,7.49,14.11,,
24,20.3,6.43,13.87,,
25,23,9.35,13.65,,
26,20.1,6.67,13.43,,
27,3.5,0,3.5,,
28,21,17.45,3.55,,
29,20.2,16.61,3.59,,
30,35,31.28,3.72,,
31,38.6,34.72,3.88,,
1,1075,1064.1,10.9,,
2,37.1,26.25,10.85,,
3,34.9,24.1,10.8,,
4,33.5,22.77,10.73,,
5,30.7,20.05,10.65,,
6,31.8,21.22,10.58,,
7,31.6,21.09,10.51,,
8,10,0,10,,
9,31.4,21.46,9.94,,
10,30.9,21.02,9.88,,
11,26.6,16.8,9.8,,
12,26,16.29,9.71,,
13,25.4,15.78,9.62,,
14,25.1,15.57,9.53,,
15,24.7,15.26,9.44,,
16,7,0,7,,
17,23.9,16.93,6.97,,
18,23.4,16.46,6.94,,
19,25.6,18.67,6.93,,
20,25,18.09,6.91,,
21,24.7,17.81,6.89,,
22,4.3,0,4.3,,
23,22.3,17.97,4.33,,
24,22.4,18.03,4.37,,
25,22.2,17.8,4.4,,
26,22.2,17.77,4.43,,
27,21.9,17.44,4.46,,
28,22.3,17.81,4.49,,
29,4.2,0,4.2,,
30,19.3,15.08,4.22,,
1,6.3,2.15,4.15,,
2,6.1,2.02,4.08,,
3,6.1,2.09,4.01,,
4,5.8,1.86,3.94,,
5,5.8,1.92,3.88,,
6,5.8,1.99,3.81,,
7,5.6,1.85,3.75,,
8,5.6,1.91,3.69,,
9,5.3,1.68,3.62,,
10,5.3,1.74,3.56,,
11,5,1.5,3.5,,
12,5,1.56,3.44,,
13,5,1.62,3.38,,
14,4.8,1.47,3.33,,
15,4.8,1.53,3.27,,
16,4.6,1.39,3.21,,
17,4.8,1.64,3.16,,
18,4.8,1.69,3.11,,
19,5.3,2.24,3.06,,
20,5.8,2.78,3.02,,
21,5.8,2.82,2.98,,
22,5.8,2.86,2.94,,
23,5.7,2.8,2.9,,
24,5.3,2.45,2.85,,
25,5.3,2.49,2.81,,
26,5,2.23,2.77,,
27,4.8,2.07,2.73,,
28,4.8,2.11,2.69,,
29,6,3.34,2.66,,
30,5,2.38,2.62,,
31,5,2.42,2.58,,
1,4.9,2.35,2.55,,
2,4.6,2.09,2.51,,
3,4.1,1.63,2.47,,
4,4.6,2.16,2.44,,
5,4.6,2.2,2.4,,
6,1.6,0,1.6,,
7,4.2,2.61,1.59,,
8,4.5,2.93,1.57,,
9,4.3,2.74,1.56,,
10,3.2,1.66,1.54,,
11,3.9,2.38,1.52,,
12,3.9,2.39,1.51,,
13,3.9,2.4,1.5,,
14,4.8,3.31,1.49,,
15,4.8,3.32,1.48,,
16,4.6,3.13,1.47,,
17,4.3,2.84,1.46,,
18,3.9,2.45,1.45,,
19,3.8,2.36,1.44,,
20,3.4,1.98,1.42,,
21,3.3,1.9,1.4,,
22,3.2,1.81,1.39,,
23,3.2,1.83,1.37,,
24,3.2,1.84,1.36,,
25,3.2,1.86,1.34,,
26,3.2,1.87,1.33,,
27,3.3,1.99,1.31,,
28,3.2,1.9,1.3,,
29,3,1.71,1.29,,
30,3.4,2.12,1.28,,
31,34.8,33.33,1.47,,
1,34.5,32.84,1.66,,
2,13.2,11.5,1.7,,
3,7.4,5.69,1.71,,
4,6.1,4.4,1.7,,
5,5.3,3.61,1.69,,
6,4.6,2.92,1.68,,
7,4.3,2.64,1.66,,
8,4.1,2.45,1.65,,
9,3.9,2.27,1.63,,
10,3.7,2.09,1.61,,
11,3.4,1.81,1.59,,
12,3.4,1.83,1.57,,
13,3.4,1.85,1.55,,
14,3.2,1.67,1.53,,
15,3,1.49,1.51,,
16,3,1.51,1.49,,
17,2.6,1.13,1.47,,
18,2.4,0.95,1.45,,
19,2.4,0.98,1.42,,
20,2.2,0.8,1.4,,
21,2.2,0.82,1.38,,
22,2,0.65,1.35,,
23,2,0.67,1.33,,
24,2,0.69,1.31,,
25,2,0.71,1.29,,
26,2,0.73,1.27,,
27,2,0.75,1.25,,
28,2,0.77,1.23,,
1,1.8,0.59,1.21,,
2,1.8,0.61,1.19,,
3,1.8,0.63,1.17,,
4,1.7,0.55,1.15,,
5,1.7,0.57,1.13,,
6,1.7,0.59,1.11,,
7,1.7,0.61,1.09,,
8,1,0,1,,
9,2,1.01,0.99,,
10,2,1.03,0.97,,
11,1.8,0.84,0.96,,
12,1.7,0.75,0.95,,
13,1.7,0.77,0.93,,
14,1.7,0.78,0.92,,
15,1.9,0.99,0.91,,
16,1.5,0.61,0.89,,
17,1.5,0.62,0.88,,
18,1.5,0.63,0.87,,
19,1.5,0.65,0.85,,
20,1.5,0.66,0.84,,
21,1.7,0.87,0.83,,
22,1.3,0.48,0.82,,
23,1.5,0.7,0.8,,
24,1.5,0.71,0.79,,
25,1.5,0.72,0.78,,
26,1.5,0.73,0.77,,
27,1.5,0.74,0.76,,
28,1.5,0.75,0.75,,
29,1.3,0.56,0.74,,
30,1.5,0.77,0.73,,
31,1.5,0.78,0.72,,
1,1.3,0.59,0.71,,
2,1.3,0.6,0.7,,
3,1.3,0.61,0.69,,
4,1.3,0.62,0.68,,
5,0.9,0.23,0.67,,
6,1.1,0.44,0.66,,
7,1.1,0.45,0.65,,
8,1.1,0.46,0.64,,
9,1.1,0.47,0.63,,
10,1.1,0.48,0.62,,
11,1.1,0.49,0.61,,
12,0.8,0.2,0.6,,
13,1.1,0.51,0.59,,
14,1.1,0.52,0.58,,
15,1.1,0.53,0.57,,
16,1.1,0.53,0.57,,
17,1.1,0.54,0.56,,
18,1,0.45,0.55,,
19,1,0.46,0.54,,
20,1,0.47,0.53,,
21,0.9,0.37,0.53,,
22,0.9,0.38,0.52,,
23,1.3,0.79,0.51,,
24,1.1,0.59,0.51,,
25,1.1,0.6,0.5,,
26,0.9,0.41,0.49,,
27,0.9,0.41,0.49,,
28,0.9,0.42,0.48,,
29,0.9,0.43,0.47,,
30,0.9,0.43,0.47,,
1,0.9,0.44,0.46,,
2,0.9,0.45,0.45,,
3,0.8,0.35,0.45,,
4,0.8,0.36,0.44,,
5,0.8,0.37,0.43,,
6,0.8,0.37,0.43,,
7,0.7,0.28,0.42,,
8,0.7,0.29,0.41,,
9,0.8,0.39,0.41,,
10,0.8,0.4,0.4,,
11,1,0.6,0.4,,
12,1.1,0.7,0.4,,
13,1,0.61,0.39,,
14,1,0.61,0.39,,
15,0.8,0.42,0.38,,
16,0.9,0.52,0.38,,
17,0.7,0.33,0.37,,
18,0.6,0.23,0.37,,
19,0.7,0.34,0.36,,
20,0.7,0.34,0.36,,
21,0.5,0.15,0.35,,
22,0.5,0.15,0.35,,
23,0.7,0.36,0.34,,
24,0.5,0.16,0.34,,
25,0.6,0.27,0.33,,
26,0.6,0.27,0.33,,
27,0.5,0.18,0.32,,
28,0.5,0.19,0.31,,
29,0.5,0.19,0.31,,
30,0.5,0.2,0.3,,
31,0.5,0.2,0.3,,
1,0.4,0.11,0.29,,
2,0.5,0.21,0.29,,
3,0.5,0.21,0.29,,
4,0.4,0.12,0.28,,
5,0.5,0.22,0.28,,
6,0.5,0.23,0.27,,
7,0.5,0.23,0.27,,
8,0.5,0.23,0.27,,
9,0.5,0.24,0.26,,
10,0.5,0.24,0.26,,
11,0.5,0.25,0.25,,
12,0.5,0.25,0.25,,
13,0.5,0.25,0.25,,
14,0.5,0.26,0.24,,
15,0.5,0.26,0.24,,
16,0.5,0.26,0.24,,
17,0.5,0.26,0.24,,
18,1,0.76,0.24,,
19,1,0.76,0.24,,
20,1,0.76,0.24,,
21,2,1.76,0.24,,
22,1,0.76,0.24,,
23,1,0.76,0.24,,
24,0.5,0.26,0.24,,
25,2,1.75,0.25,,
26,2,1.75,0.25,,
27,2,1.74,0.26,,
28,2,1.73,0.27,,
29,2,1.73,0.27,,
30,2,1.72,0.28,,
1,2.4,2.11,0.29,,
2,0.8,0.51,0.29,,
3,0.8,0.52,0.28,,
4,1.5,1.21,0.29,,
5,1.5,1.21,0.29,,
6,1.2,0.91,0.29,,
7,1.4,1.11,0.29,,
8,1.7,1.41,0.29,,
9,0.8,0.51,0.29,,
10,7.4,7.07,0.33,,
11,65,64.25,0.75,,
12,116,114.5,1.5,,
13,102,99.86,2.14,,
14,26,23.75,2.25,,
15,215,211.38,3.62,,
16,3.6,0.05,3.55,,
17,8,4.5,3.5,,
18,8,4.54,3.46,,
19,9.3,5.87,3.43,,
20,12.4,8.97,3.43,,
21,142,137.72,4.28,,
22,160,154.78,5.22,,
23,41,35.65,5.35,,
24,37,31.54,5.46,,
25,30.5,24.98,5.52,,
26,14.7,9.23,5.47,,
27,13,7.59,5.41,,
28,13.6,8.25,5.35,,
29,11.8,6.51,5.29,,
30,13,7.76,5.24,,
31,12,6.82,5.18,,
1,12,6.88,5.12,,
2,13.3,8.23,5.07,,
3,13.2,8.17,5.03,,
4,14.7,9.71,4.99,,
5,12.6,7.66,4.94,,
6,10.8,5.92,4.88,,
7,12.5,7.66,4.84,,
8,13.2,8.41,4.79,,
9,16.7,11.92,4.78,,
10,15.3,10.55,4.75,,
11,14.1,9.38,4.72,,
12,13,8.32,4.68,,
13,12.3,7.66,4.64,,
14,173,167.34,5.66,,
15,396,387.87,8.13,,
16,215,205.66,9.34,,
17,17.5,8.29,9.21,,
18,23.9,14.77,9.13,,
19,23.8,14.76,9.04,,
20,20.4,11.46,8.94,,
21,24.2,15.34,8.86,,
22,24.5,15.71,8.79,,
23,31.7,22.94,8.76,,
24,28.5,19.78,8.72,,
25,24.2,15.55,8.65,,
26,21.5,12.94,8.56,,
27,23.6,15.11,8.49,,
28,18.5,10.11,8.39,,
29,14,5.74,8.26,,
30,17,8.84,8.16,,
31,16.9,8.85,8.05,,
1,16.4,8.45,7.95,,
2,16.1,8.26,7.84,,
3,18.5,10.74,7.76,,
4,16.1,8.44,7.66,,
5,17,9.43,7.57,,
6,16.4,8.92,7.48,,
7,15.7,8.32,7.38,,
8,16.4,9.1,7.3,,
9,16.1,8.89,7.21,,
10,16.5,9.37,7.13,,
11,9,2,7,,
12,39,31.93,7.07,,
13,21,13.98,7.02,,
14,10,3.1,6.9,,
15,9,2.22,6.78,,
16,8,1.35,6.65,,
17,16.3,9.72,6.58,,
18,8.5,2.03,6.47,,
19,6,0,6,,
20,5,0,5,,
21,5,0.1,4.9,,
22,5,0.2,4.8,,
23,59,53.93,5.07,,
24,38.1,32.91,5.19,,
25,15.5,10.35,5.15,,
26,11,5.91,5.09,,
27,10.1,5.08,5.02,,
28,8.5,3.56,4.94,,
29,8.7,3.83,4.87,,
30,8,3.21,4.79,,
1,7.5,2.78,4.72,,
2,5,0.38,4.62,,
3,5,0.47,4.53,,
4,7.1,2.64,4.46,,
5,7,2.61,4.39,,
6,6.6,2.28,4.32,,
7,6.1,1.86,4.24,,
8,5.8,1.63,4.17,,
9,6.1,2,4.1,,
10,5.3,1.27,4.03,,
11,5.3,1.35,3.95,,
12,5.1,1.22,3.88,,
13,5.1,1.29,3.81,,
14,2.5,0,2.5,,
15,2.5,0.05,2.45,,
16,2.4,0,2.4,,
17,2.5,0.15,2.35,,
18,2.2,0,2.2,,
19,4.5,2.33,2.17,,
20,4.7,2.55,2.15,,
21,4.6,2.48,2.12,,
22,10.1,7.97,2.13,,
23,4.6,2.5,2.1,,
24,2,0,2,,
25,4.6,2.62,1.98,,
26,4.5,2.55,1.95,,
27,2,0.08,1.92,,
28,2,0.12,1.88,,
29,4.6,2.74,1.86,,
30,4.1,2.26,1.84,,
31,4.6,2.78,1.82,,
1,4.6,2.8,1.8,,
2,4.4,2.62,1.78,,
3,4.6,2.83,1.77,,
4,4.3,2.55,1.75,,
5,4.1,2.37,1.73,,
6,4,2.29,1.71,,
7,8,6.28,1.72,,
8,6.1,4.39,1.71,,
9,4.4,2.7,1.7,,
10,4.4,2.72,1.68,,
11,6.3,4.62,1.68,,
12,5.1,3.43,1.67,,
13,5,3.34,1.66,,
14,8,6.34,1.66,,
15,7,5.33,1.67,,
16,7,5.33,1.67,,
17,4.7,3.04,1.66,,
18,4.5,2.86,1.64,,
19,5.6,3.96,1.64,,
20,5.7,4.07,1.63,,
21,6,4.37,1.63,,
22,5.6,3.98,1.62,,
23,5.2,3.59,1.61,,
24,5.1,3.5,1.6,,
25,4.9,3.31,1.59,,
26,4.6,3.02,1.58,,
27,4.6,3.03,1.57,,
28,5,3.44,1.56,,
29,3,1.46,1.54,,
30,2.6,1.08,1.52,,
1,1.9,0.41,1.49,,
2,1.7,0.24,1.46,,
3,1.5,0.07,1.43,,
4,1.6,0.2,1.4,,
5,1.3,0,1.3,,
6,1.5,0.22,1.28,,
7,1.6,0.35,1.25,,
8,1.6,0.37,1.23,,
9,0.9,0,0.9,,
10,0.9,0.02,0.88,,
11,0.8,0,0.8,,
12,0.9,0.12,0.78,,
13,0.8,0.03,0.77,,
14,0.8,0.05,0.75,,
15,8,7.21,0.79,,
16,0.8,0.03,0.77,,
17,0.9,0.14,0.76,,
18,0.8,0.06,0.74,,
19,0.8,0.07,0.73,,
20,1,0.28,0.72,,
21,1.3,0.59,0.71,,
22,0.8,0.11,0.69,,
23,0.9,0.22,0.68,,
24,0.8,0.13,0.67,,
25,0.8,0.15,0.65,,
26,0.8,0.16,0.64,,
27,0.8,0.17,0.63,,
28,1,0.38,0.62,,
29,0.7,0.09,0.61,,
30,0.7,0.1,0.6,,
31,0.7,0.11,0.59,,
1,1.1,0.52,0.58,,
2,0.7,0.13,0.57,,
3,0.6,0.04,0.56,,
4,0.5,0,0.5,,
5,0.6,0.11,0.49,,
6,0.6,0.12,0.48,,
7,0.4,0,0.4,,
8,0.4,0.01,0.39,,
9,0.4,0.02,0.38,,
10,0.4,0.02,0.38,,
11,0.4,0.03,0.37,,
12,0.3,0,0.3,,
13,0.4,0.11,0.29,,
14,0.5,0.21,0.29,,
15,0.3,0.02,0.28,,
16,0.4,0.12,0.28,,
17,0.3,0.03,0.27,,
18,0.4,0.13,0.27,,
19,0.1,0,0.1,,
20,1.7,1.59,0.11,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
15,0,0,0,,
16,0,0,0,,
17,0,0,0,,
18,0,0,0,,
19,0,0,0,,
20,0,0,0,,
21,0,0,0,,
22,0,0,0,,
23,0,0,0,,
24,0,0,0,,
25,0,0,0,,
26,0,0,0,,
27,0,0,0,,
28,0,0,0,,
29,0,0,0,,
30,0,0,0,,
31,0,0,0,,
1,0,0,0,,
2,0,0,0,,
3,0,0,0,,
4,0,0,0,,
5,0,0,0,,
6,0,0,0,,
7,0,0,0,,
8,0,0,0,,
9,0,0,0,,
10,0,0,0,,
11,0,0,0,,
12,0,0,0,,
13,0,0,0,,
14,0,0,0,,
